antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'洗面奶'}),frozenset({'粉底液'}),0.06004,0.05925,0.01758,0.2928047968021319,4.941853110584505,1.0,0.014022629999999998,1.3302550635892605,0.8485964909987455,0.1728443614197227,0.24826446643862016,0.2947568287808128
frozenset({'粉底液'}),frozenset({'洗面奶'}),0.05925,0.06004,0.01758,0.29670886075949365,4.941853110584504,1.0,0.014022629999999998,1.3365161987041037,0.8478838774160837,0.1728443614197227,0.2517860980887417,0.2947568287808128
frozenset({'牛奶'}),frozenset({'果汁'}),0.0605,0.05967,0.01784,0.29487603305785126,4.941780342849862,1.0,0.014229965,1.3335669245194561,0.8490088110983565,0.17433792631681816,0.25013137202668345,0.29692687190013395
frozenset({'果汁'}),frozenset({'牛奶'}),0.05967,0.0605,0.01784,0.29897771074241664,4.941780342849862,1.0,0.014229965,1.3401856323213006,0.8482594174671719,0.17433792631681816,0.25383471074232744,0.29692687190013395
frozenset({'口红'}),frozenset({'指甲油'}),0.06037,0.06015,0.01794,0.29716746728507537,4.940440021364512,1.0,0.014308744500000001,1.33723178175819,0.8488329231704632,0.17488789237668162,0.25218648431672647,0.29771091568742547
frozenset({'指甲油'}),frozenset({'口红'}),0.06015,0.06037,0.01794,0.29825436408977557,4.940440021364512,1.0,0.014308744500000001,1.338989445628998,0.8486342284392853,0.17488789237668162,0.2531681237186718,0.29771091568742547
frozenset({'牛仔裤'}),frozenset({'连衣裙'}),0.06144,0.0609,0.01848,0.30078125,4.938936781609195,1.0,0.014738304,1.3430703910614525,0.8497349905464465,0.17793183131138068,0.2554373868597593,0.30211476293103445
frozenset({'连衣裙'}),frozenset({'牛仔裤'}),0.0609,0.06144,0.01848,0.30344827586206896,4.938936781609195,1.0,0.014738304,1.347437623762376,0.8492463770921869,0.17793183131138068,0.25785061782099067,0.30211476293103445
frozenset({'水果'}),frozenset({'肉类'}),0.0596,0.06003,0.01767,0.2964765100671141,4.938805764902784,1.0,0.014092212000000002,1.3360890054853325,0.8480666753807035,0.17330325617889372,0.25154686858848063,0.29541466682766004
frozenset({'肉类'}),frozenset({'水果'}),0.06003,0.0596,0.01767,0.2943528235882059,4.938805764902784,1.0,0.014092212000000002,1.3326773371104816,0.8484546331563918,0.17330325617889372,0.24963082048937252,0.29541466682766004
frozenset({'枕头'}),frozenset({'窗帘'}),0.0595,0.06061,0.01781,0.299327731092437,4.938586554899142,1.0,0.014203705,1.3406981290477331,0.8479669474675238,0.17409579667644182,0.25411994069815197,0.296586815554468
frozenset({'窗帘'}),frozenset({'枕头'}),0.06061,0.0595,0.01781,0.2938459000164989,4.938586554899142,1.0,0.014203705,1.33186226635514,0.8489689203559821,0.17409579667644182,0.24917161086283776,0.296586815554468
frozenset({'床单'}),frozenset({'地毯'}),0.06073,0.05887,0.01765,0.29063066029968715,4.936821136396928,1.0,0.0140748249,1.3267136699164346,0.8490002919813171,0.17312408043158412,0.24625786055028226,0.29522190395653625
frozenset({'地毯'}),frozenset({'床单'}),0.05887,0.06073,0.01765,0.2998131476133854,4.936821136396928,1.0,0.0140748249,1.3414562081513828,0.8473223723070052,0.17312408043158412,0.25454144986360194,0.29522190395653625
frozenset({'香水'}),frozenset({'眼影'}),0.05909,0.06007,0.01752,0.2964968691826028,4.935855987724369,1.0,0.013970463700000001,1.3360708130863606,0.8474783944465692,0.1723730814639906,0.25153667739363866,0.2940782997486179
frozenset({'眼影'}),frozenset({'香水'}),0.06007,0.05909,0.01752,0.29165973031463294,4.935855987724369,1.0,0.013970463700000001,1.3283305217391304,0.848362001551947,0.1723730814639906,0.24717531997176448,0.2940782997486179
frozenset({'面膜'}),frozenset({'指甲油'}),0.0611,0.06015,0.01814,0.2968903436988543,4.935832812948534,1.0,0.014464834999999999,1.3367047253258846,0.8492916656440606,0.1759286199204733,0.251891624938931,0.2992348642850049
frozenset({'指甲油'}),frozenset({'面膜'}),0.06015,0.0611,0.01814,0.30157938487115543,4.935832812948534,1.0,0.014464834999999999,1.3443188526541299,0.8484332019718129,0.1759286199204733,0.2561288581011348,0.2992348642850049
frozenset({'粉底液'}),frozenset({'香水'}),0.05925,0.05909,0.01727,0.29147679324894515,4.932760082060335,1.0,0.013768917500000002,1.327987553596951,0.8474873670907465,0.17087167309785298,0.24698089429270084,0.29187141405551
frozenset({'香水'}),frozenset({'粉底液'}),0.05909,0.05925,0.01727,0.2922660348620748,4.932760082060335,1.0,0.013768917500000002,1.3292424079387852,0.8473432534361625,0.17087167309785298,0.24769177237531206,0.29187141405551
frozenset({'耳机'}),frozenset({'平板电脑'}),0.0595,0.06007,0.01763,0.2963025210084034,4.932620626076301,1.0,0.014055835,1.3357018151421065,0.8477065487245502,0.17294486953109672,0.25132990861915605,0.2948967241299716
frozenset({'平板电脑'}),frozenset({'耳机'}),0.06007,0.0595,0.01763,0.29349092725153986,4.9326206260763,1.0,0.014055835,1.3311930961357208,0.8482206218286888,0.17294486953109672,0.24879418102237094,0.2948967241299716
frozenset({'花瓶'}),frozenset({'地毯'}),0.0599,0.05887,0.01739,0.29031719532554257,4.931496438347929,1.0,0.013863687,1.3261276640790403,0.8480180769434742,0.17153284671532845,0.24592478756977523,0.2928569159912917
frozenset({'地毯'}),frozenset({'花瓶'}),0.05887,0.0599,0.01739,0.2953966366570409,4.931496438347928,1.0,0.013863687,1.334225819672131,0.8470899813357985,0.17153284671532845,0.250501687753474,0.2928569159912917
frozenset({'花瓶'}),frozenset({'餐具'}),0.0599,0.05942,0.01755,0.2929883138564274,4.930802993208135,1.0,0.013990742,1.3303599055489963,0.8479877421053892,0.1724476761324555,0.2483237086227938,0.2941717065747973
frozenset({'餐具'}),frozenset({'花瓶'}),0.05942,0.0599,0.01755,0.2953550992931673,4.930802993208134,1.0,0.013990742,1.3341471698113208,0.8475549941028688,0.1724476761324555,0.2504575037689259,0.2941717065747973
frozenset({'充电器'}),frozenset({'相机'}),0.05913,0.05941,0.01732,0.2929139184846947,4.930380718476599,1.0,0.013807086699999999,1.3302340755800048,0.8472752946384863,0.17111242837383914,0.24825260579497413,0.29222366518410803
frozenset({'相机'}),frozenset({'充电器'}),0.05941,0.05913,0.01732,0.2915334118835213,4.930380718476599,1.0,0.013807086699999999,1.3280372226181991,0.8475275162042045,0.17111242837383914,0.2470090574505737,0.29222366518410803
frozenset({'牛奶'}),frozenset({'饼干'}),0.0605,0.05936,0.0177,0.29256198347107437,4.928604842841549,1.0,0.01410872,1.3296429906542058,0.8484330227341746,0.17325763508222397,0.24791842093795116,0.29537128823149406
frozenset({'饼干'}),frozenset({'牛奶'}),0.05936,0.0605,0.0177,0.29818059299191374,4.928604842841549,1.0,0.01410872,1.3386634661545846,0.8474047721325448,0.17325763508222397,0.25298626183279804,0.29537128823149406
frozenset({'智能手表'}),frozenset({'手机'}),0.05992,0.0598,0.01766,0.2947263017356475,4.928533473840259,1.0,0.014076783999999998,1.3330994794131568,0.8479064406749603,0.1730354693317656,0.24986843409449852,0.29502201374407794
frozenset({'手机'}),frozenset({'智能手表'}),0.0598,0.05992,0.01766,0.29531772575250836,4.928533473840259,1.0,0.014076783999999998,1.3340480303749407,0.8477982203251615,0.1730354693317656,0.2504018017110335,0.29502201374407794
frozenset({'袜子'}),frozenset({'休闲裤'}),0.06044,0.06005,0.01788,0.2958305757776307,4.926404259411003,1.0,0.014250578,1.3348350093984962,0.8482823794049725,0.1742520222200565,0.2508437425156984,0.29679122460821583
frozenset({'休闲裤'}),frozenset({'袜子'}),0.06005,0.06044,0.01788,0.297751873438801,4.926404259411003,1.0,0.014250578,1.337931657576476,0.8479304137387478,0.1742520222200565,0.25257766767295436,0.29679122460821583
frozenset({'肉类'}),frozenset({'牛奶'}),0.06003,0.0605,0.01789,0.2980176578377478,4.925911699797485,1.0,0.014258185,1.3383527527289987,0.847890778336925,0.17429851909586908,0.25281283431372836,0.2968600685882954
frozenset({'牛奶'}),frozenset({'肉类'}),0.0605,0.06003,0.01789,0.29570247933884297,4.925911699797484,1.0,0.014258185,1.334620628960338,0.8483149493489721,0.17429851909586908,0.25072340536277005,0.2968600685882954
frozenset({'毛巾'}),frozenset({'地毯'}),0.05985,0.05887,0.01735,0.2898913951545531,4.924263549423358,1.0,0.013826630500000001,1.3253324823529413,0.847656169895018,0.1711551741146296,0.24547235254911975,0.29230428429377053
frozenset({'地毯'}),frozenset({'毛巾'}),0.05887,0.05985,0.01735,0.294717173432988,4.924263549423358,1.0,0.013826630500000001,1.3330113318882468,0.8467735043265022,0.1711551741146296,0.24981883043449232,0.29230428429377053
frozenset({'指甲油'}),frozenset({'眼影'}),0.06015,0.06007,0.01779,0.29576059850374065,4.9235991094346705,1.0,0.0141767895,1.3346739730878185,0.8478975825947612,0.17367958605877185,0.2507533523812844,0.295957542468118
frozenset({'眼影'}),frozenset({'指甲油'}),0.06007,0.06015,0.01779,0.2961544864324954,4.9235991094346705,1.0,0.0141767895,1.3353072256385998,0.8478254157242415,0.17367958605877185,0.2511086731207059,0.295957542468118
frozenset({'内衣'}),frozenset({'衬衫'}),0.05904,0.06118,0.01778,0.3011517615176152,4.922389040824047,1.0,0.014167932800000001,1.3433817935046048,0.8468443017484574,0.17356501366653654,0.25560998010014185,0.29588480524393346
frozenset({'衬衫'}),frozenset({'内衣'}),0.06118,0.05904,0.01778,0.2906178489702517,4.922389040824046,1.0,0.014167932800000001,1.3264500645161292,0.848774647081686,0.17356501366653654,0.24610806938685142,0.29588480524393346
frozenset({'洗发水'}),frozenset({'护肤霜'}),0.06028,0.06078,0.01803,0.2991041804910418,4.921095434206019,1.0,0.0143661816,1.3400279668639052,0.8479049198851528,0.17499757352227507,0.25374691817789424,0.2978739066324903
frozenset({'护肤霜'}),frozenset({'洗发水'}),0.06078,0.06028,0.01803,0.2966436327739388,4.921095434206018,1.0,0.0143661816,1.3360510315789473,0.8483563076962541,0.17499757352227507,0.2515255956816273,0.2978739066324903
frozenset({'袜子'}),frozenset({'外套'}),0.06044,0.05958,0.01772,0.2931833223031105,4.920834546880002,1.0,0.0141189848,1.3305005805243446,0.8480378452927441,0.1732160312805474,0.2484031840061999,0.2952992811582689
frozenset({'外套'}),frozenset({'袜子'}),0.05958,0.06044,0.01772,0.29741524001342734,4.920834546880002,1.0,0.0141189848,1.3372906067845198,0.8472623273890926,0.1732160312805474,0.25221937929821125,0.2952992811582689
frozenset({'洗发水'}),frozenset({'指甲油'}),0.06028,0.06015,0.01784,0.2959522229595223,4.920236458179922,1.0,0.014214158000000001,1.3349236098020736,0.84786716833313,0.17389609123696265,0.25089346487154573,0.29627203832930393
frozenset({'指甲油'}),frozenset({'洗发水'}),0.06015,0.06028,0.01784,0.29659185369908564,4.920236458179921,1.0,0.014214158000000001,1.3359526825809502,0.8477498913933169,0.17389609123696265,0.2514704951465177,0.29627203832930393
frozenset({'糖果'}),frozenset({'饼干'}),0.05952,0.05936,0.01738,0.292002688172043,4.919182752224444,1.0,0.0138468928,1.3285926150925487,0.8471357181759842,0.17123152709359604,0.2473238307663325,0.29239622279222094
frozenset({'饼干'}),frozenset({'糖果'}),0.05936,0.05952,0.01738,0.2927897574123989,4.919182752224443,1.0,0.0138468928,1.3298449928537397,0.8469916229696266,0.17123152709359604,0.24803266142012467,0.29239622279222094
frozenset({'窗帘'}),frozenset({'餐具'}),0.06061,0.05942,0.01771,0.29219600725952816,4.917468987874927,1.0,0.0141085538,1.328870717948718,0.8480432557694537,0.17308444096950742,0.24748134901818894,0.29512190130731375
frozenset({'餐具'}),frozenset({'窗帘'}),0.05942,0.06061,0.01771,0.2980477953550993,4.917468987874926,1.0,0.0141085538,1.3382535075521458,0.8469703311119385,0.17308444096950742,0.25275742274784624,0.29512190130731375
frozenset({'防晒霜'}),frozenset({'面膜'}),0.06131,0.0611,0.01842,0.30044038492904906,4.917191242701294,1.0,0.014673958999999999,1.3421300769410118,0.8486634219340653,0.17713241657851717,0.25491573642459164,0.30095669000953273
frozenset({'面膜'}),frozenset({'防晒霜'}),0.0611,0.06131,0.01842,0.30147299509001635,4.917191242701294,1.0,0.014673958999999999,1.3438134723523898,0.8484736047878237,0.17713241657851717,0.2558491036338049,0.30095669000953273
frozenset({'牛奶'}),frozenset({'水果'}),0.0605,0.0596,0.01773,0.29305785123966943,4.917078040934051,1.0,0.0141242,1.3302361468318915,0.8479267541896709,0.17319527205235907,0.24825377630760256,0.29527053635808975
frozenset({'水果'}),frozenset({'牛奶'}),0.0596,0.0605,0.01773,0.2974832214765101,4.917078040934051,1.0,0.0141242,1.3373346071172678,0.8471152547439342,0.17319527205235907,0.25224398241246415,0.29527053635808975
frozenset({'牛奶'}),frozenset({'巧克力'}),0.0605,0.05957,0.01772,0.2928925619834711,4.916779620336933,1.0,0.014116014999999999,1.3299676250584385,0.8479136157386439,0.1731314118221788,0.24810199800460542,0.29517886450692776
frozenset({'巧克力'}),frozenset({'牛奶'}),0.05957,0.0605,0.01772,0.29746516703038445,4.916779620336933,1.0,0.014116014999999999,1.3373002389486262,0.8470751060540985,0.1731314118221788,0.25222476533303295,0.29517886450692776
frozenset({'洗面奶'}),frozenset({'洗发水'}),0.06004,0.06028,0.01779,0.29630246502331775,4.915435717042431,1.0,0.0141707888,1.3354032852071005,0.8474395033039451,0.17351019213888616,0.2511625431227576,0.2957126127372727
frozenset({'洗发水'}),frozenset({'洗面奶'}),0.06028,0.06004,0.01779,0.2951227604512276,4.915435717042431,1.0,0.0141707888,1.3335087973640858,0.8476559353058104,0.17351019213888616,0.2500986855304774,0.2957126127372727
frozenset({'牛奶'}),frozenset({'零食'}),0.0605,0.06006,0.01786,0.29520661157024797,4.9151949978396265,1.0,0.01422637,1.3336390712945592,0.8478438234342324,0.173904576436222,0.2501719381771687,0.29628795446977263
frozenset({'零食'}),frozenset({'牛奶'}),0.06006,0.0605,0.01786,0.29736929736929735,4.915194997839626,1.0,0.01422637,1.3371177725118484,0.8474469350346421,0.173904576436222,0.2521227220535363,0.29628795446977263
frozenset({'衬衫'}),frozenset({'连衣裙'}),0.06118,0.0609,0.01831,0.2992808107224583,4.914299026641352,1.0,0.014584138,1.340194494984838,0.8484184179470863,0.176447913655199,0.2538396451096351,0.2999688125861881
frozenset({'连衣裙'}),frozenset({'衬衫'}),0.0609,0.06118,0.01831,0.3006568144499179,4.914299026641351,1.0,0.014584138,1.34243104015027,0.8481654553690592,0.176447913655199,0.25508277886061,0.2999688125861881
frozenset({'音箱'}),frozenset({'平板电脑'}),0.0601,0.06007,0.01774,0.2951747088186356,4.913845660373491,1.0,0.014129792999999998,1.3335645184135978,0.8474235607352505,0.17319144781802207,0.25013001906379795,0.29524841650354117
frozenset({'平板电脑'}),frozenset({'音箱'}),0.06007,0.0601,0.01774,0.2953221241884468,4.91384566037349,1.0,0.014129792999999998,1.3338009213323883,0.8473965132882895,0.17319144781802207,0.25026292604367145,0.29524841650354117
frozenset({'巧克力'}),frozenset({'糖果'}),0.05957,0.05952,0.01742,0.2924290750377707,4.91312290050018,1.0,0.013874393600000002,1.3291671079478056,0.8469141427634057,0.17133864463460216,0.24764915260055578,0.29255190311028323
frozenset({'糖果'}),frozenset({'巧克力'}),0.05952,0.05957,0.01742,0.2926747311827957,4.91312290050018,1.0,0.013874393600000002,1.3295580427553444,0.8468691171306032,0.17133864463460216,0.24787036906818763,0.29255190311028323
frozenset({'音箱'}),frozenset({'相机'}),0.0601,0.05941,0.01754,0.291846921797005,4.9124208348258716,1.0,0.013969459,1.3282297697368421,0.8473607602545845,0.17201137589487103,0.24711821494700667,0.2935417069850199
frozenset({'相机'}),frozenset({'音箱'}),0.05941,0.0601,0.01754,0.2952364921730349,4.9124208348258716,1.0,0.013969459,1.3336388583711487,0.8467391515573034,0.17201137589487103,0.25017181846263953,0.2935417069850199
frozenset({'毛衣'}),frozenset({'连衣裙'}),0.06024,0.0609,0.01802,0.29913678618857903,4.911934091766486,1.0,0.014351384000000002,1.3399190904784462,0.8474655299622157,0.17474786656322733,0.2536862806821201,0.2975158479382961
frozenset({'连衣裙'}),frozenset({'毛衣'}),0.0609,0.06024,0.01802,0.29589490968801313,4.911934091766486,1.0,0.014351384000000002,1.3346871268656717,0.8480611292059332,0.17474786656322733,0.25076073645187397,0.2975158479382961
frozenset({'连衣裙'}),frozenset({'休闲裤'}),0.0609,0.06005,0.01796,0.2949096880131363,4.911068909461053,1.0,0.014302955,1.3330916394969725,0.8480229376607797,0.174385862705117,0.2498640225683667,0.2969968922996572
frozenset({'休闲裤'}),frozenset({'连衣裙'}),0.06005,0.0609,0.01796,0.2990840965861782,4.911068909461053,1.0,0.014302955,1.3398183654074602,0.8472560676176799,0.174385862705117,0.2536301741946312,0.2969968922996572
frozenset({'口红'}),frozenset({'护肤霜'}),0.06037,0.06078,0.01802,0.2984926287891337,4.911033708277948,1.0,0.0143507114,1.3388597733175913,0.8475430555038295,0.17473092213710853,0.2530957909639208,0.29748586687893674
frozenset({'护肤霜'}),frozenset({'口红'}),0.06078,0.06037,0.01802,0.29647910496873975,4.911033708277948,1.0,0.0143507114,1.335610650140318,0.8479130355433906,0.17473092213710853,0.2512788065182463,0.29748586687893674
frozenset({'T恤'}),frozenset({'衬衫'}),0.06009,0.06118,0.01805,0.30038275919454155,4.909819535706792,1.0,0.0143736938,1.3419051807802094,0.8472369974952808,0.17486921139314088,0.2547908642706179,0.29770690754758133
frozenset({'衬衫'}),frozenset({'T恤'}),0.06118,0.06009,0.01805,0.2950310559006211,4.909819535706792,1.0,0.0143736938,1.3332644052863436,0.8482206667047885,0.17486921139314088,0.2499612259691046,0.29770690754758133
frozenset({'手机'}),frozenset({'游戏机'}),0.0598,0.06047,0.01775,0.29682274247491636,4.908595046715997,1.0,0.014133893999999998,1.3361211414982164,0.8469216318973187,0.17313694888802184,0.2515648701743599,0.2951783631342665
frozenset({'游戏机'}),frozenset({'手机'}),0.06047,0.0598,0.01775,0.2935339837936166,4.908595046715997,1.0,0.014133893999999998,1.3308495786516854,0.8475255907846042,0.17313694888802184,0.2486002805718109,0.2951783631342665
frozenset({'口红'}),frozenset({'香水'}),0.06037,0.05909,0.01751,0.290044724200762,4.908524694546657,1.0,0.013942736700000001,1.3253088357442837,0.8474322854750421,0.17175085826385483,0.24545889001154414,0.29318618000527186
frozenset({'香水'}),frozenset({'口红'}),0.05909,0.06037,0.01751,0.2963276358097817,4.908524694546657,1.0,0.013942736700000001,1.335323152958153,0.8462794511705835,0.17175085826385483,0.25111760566369923,0.29318618000527186
frozenset({'手机'}),frozenset({'耳机'}),0.0598,0.0595,0.01745,0.29180602006688966,4.904302858267053,1.0,0.0138919,1.328025974025974,0.846731994472919,0.1713303878252332,0.2470026794969587,0.2925416654956297
frozenset({'耳机'}),frozenset({'手机'}),0.0595,0.0598,0.01745,0.29327731092436976,4.904302858267053,1.0,0.0138919,1.3303662306777648,0.846461904522529,0.1713303878252332,0.24832728241264598,0.2925416654956297
frozenset({'洗面奶'}),frozenset({'面膜'}),0.06004,0.0611,0.01799,0.2996335776149234,4.903986540342444,1.0,0.014321556,1.3405839714625445,0.8469341983045604,0.17440620455647116,0.25405642519429483,0.2970344647485419
frozenset({'面膜'}),frozenset({'洗面奶'}),0.0611,0.06004,0.01799,0.29443535188216036,4.903986540342444,1.0,0.014321556,1.3322096033402921,0.8478903706873518,0.17440620455647116,0.2493673686988386,0.2970344647485419
frozenset({'充电器'}),frozenset({'笔记本电脑'}),0.05913,0.05902,0.01711,0.2893624217825131,4.9027858655119125,1.0,0.013620147400000001,1.3241348738695857,0.846061975406487,0.16933887569279493,0.2447899230403548,0.28963207500511623
frozenset({'笔记本电脑'}),frozenset({'充电器'}),0.05902,0.05913,0.01711,0.2899017282277194,4.9027858655119125,1.0,0.013620147400000001,1.324985621570031,0.8459630712668721,0.16933887569279493,0.2452748288580988,0.28963207500511623
frozenset({'连衣裙'}),frozenset({'T恤'}),0.0609,0.06009,0.01794,0.29458128078817736,4.902334511369236,1.0,0.014280519000000002,1.3324143156424582,0.8476366221269992,0.1740902474526929,0.2494826959902303,0.2965667262652819
frozenset({'T恤'}),frozenset({'连衣裙'}),0.06009,0.0609,0.01794,0.29855217174238646,4.902334511369236,1.0,0.014280519000000002,1.3388023487544485,0.8469061419066346,0.1740902474526929,0.25306375438439616,0.2965667262652819
frozenset({'巧克力'}),frozenset({'面包'}),0.05957,0.05952,0.01737,0.2915897263723351,4.899020940395415,1.0,0.0138243936,1.3275922654028436,0.8462911455802096,0.17076287848997246,0.24675668421692656,0.29171220189584496
frozenset({'面包'}),frozenset({'巧克力'}),0.05952,0.05957,0.01737,0.2918346774193548,4.899020940395414,1.0,0.0138243936,1.327980868327402,0.8462461530686423,0.17076287848997246,0.24697710347325671,0.29171220189584496
frozenset({'牛奶'}),frozenset({'速食面'}),0.0605,0.05888,0.01745,0.2884297520661157,4.898603126122889,1.0,0.01388776,1.322596051103368,0.8471103479720817,0.1711959187677818,0.24391124624502267,0.29239762059827523
frozenset({'速食面'}),frozenset({'牛奶'}),0.05888,0.0605,0.01745,0.29636548913043476,4.898603126122889,1.0,0.01388776,1.3352102341298577,0.8456521717950641,0.1711959187677818,0.25105427262419877,0.29239762059827523
frozenset({'笔记本电脑'}),frozenset({'平板电脑'}),0.05902,0.06007,0.01736,0.2941375804811928,4.896580330967086,1.0,0.0138146686,1.3316051032165146,0.8456883685241183,0.17064779317802026,0.24902660887639802,0.2915668758074351
frozenset({'平板电脑'}),frozenset({'笔记本电脑'}),0.06007,0.05902,0.01736,0.28899617113367737,4.896580330967085,1.0,0.0138146686,1.3234527885741045,0.8466330907767863,0.17064779317802026,0.2444007004757565,0.2915668758074351
frozenset({'果汁'}),frozenset({'饼干'}),0.05967,0.05936,0.01734,0.2905982905982906,4.895523763448292,1.0,0.013797988800000001,1.3259624096385545,0.8462260745758217,0.17051824171501623,0.24583080732085666,0.29135709678162514
frozenset({'饼干'}),frozenset({'果汁'}),0.05936,0.05967,0.01734,0.2921159029649596,4.895523763448292,1.0,0.013797988800000001,1.3283671775345074,0.845947189898242,0.17051824171501623,0.24719609388720937,0.29135709678162514
frozenset({'毛巾'}),frozenset({'收纳盒'}),0.05985,0.0603,0.01766,0.29507101086048454,4.893383264684652,1.0,0.014051044999999998,1.3330420715809435,0.8462930513546035,0.17230949360913256,0.24983612946736677,0.2939699996259305
frozenset({'收纳盒'}),frozenset({'毛巾'}),0.0603,0.05985,0.01766,0.29286898839137643,4.893383264684652,1.0,0.014051044999999998,1.3295273217636023,0.8466983209865176,0.17230949360913256,0.2478529898328739,0.2939699996259305
frozenset({'休闲裤'}),frozenset({'外套'}),0.06005,0.05958,0.0175,0.2914238134887594,4.891302676884179,1.0,0.013922221000000002,1.3271967332549943,0.8463806433472906,0.17135023989033588,0.24653220208923607,0.29257326961782715
frozenset({'外套'}),frozenset({'休闲裤'}),0.05958,0.06005,0.0175,0.29372272574689495,4.891302676884179,1.0,0.013922221000000002,1.3308512595057034,0.8459576420262072,0.17135023989033588,0.24860122958337674,0.29257326961782715
frozenset({'外套'}),frozenset({'连衣裙'}),0.05958,0.0609,0.01774,0.2977509231285666,4.889177719680896,1.0,0.014111578,1.3372748087954112,0.8458631559163029,0.17266887288300564,0.25221054533975784,0.2945240658335772
frozenset({'连衣裙'}),frozenset({'外套'}),0.0609,0.05958,0.01774,0.2912972085385878,4.889177719680896,1.0,0.014111578,1.326959638554217,0.8470521021050043,0.17266887288300564,0.24639757612405927,0.2945240658335772
frozenset({'收纳盒'}),frozenset({'床单'}),0.0603,0.06073,0.0179,0.296849087893864,4.8880139616970855,1.0,0.014237981,1.3358014386792454,0.8464594370127635,0.1735673421894696,0.2513857441351943,0.2957981648920991
frozenset({'床单'}),frozenset({'收纳盒'}),0.06073,0.0603,0.0179,0.29474724189033424,4.8880139616970855,1.0,0.014237981,1.332430095727294,0.8468469481202359,0.1735673421894696,0.24949158443155714,0.2957981648920991
frozenset({'相机'}),frozenset({'手机'}),0.05941,0.0598,0.01736,0.2922066992088874,4.886399652322532,1.0,0.013807282,1.3283539120095127,0.8455866484037888,0.170446735395189,0.24718857605710212,0.2912538512766845
frozenset({'手机'}),frozenset({'相机'}),0.0598,0.05941,0.01736,0.2903010033444816,4.886399652322532,1.0,0.013807282,1.3253365221489162,0.8459374022783661,0.170446735395189,0.24547465244631733,0.2912538512766845
frozenset({'糖果'}),frozenset({'面包'}),0.05952,0.05952,0.01731,0.29082661290322576,4.886199813562261,1.0,0.013767369599999999,1.3261636958066807,0.8456766499410605,0.1701562960778531,0.2459452757137055,0.29082661290322576
frozenset({'面包'}),frozenset({'糖果'}),0.05952,0.05952,0.01731,0.29082661290322576,4.886199813562261,1.0,0.013767369599999999,1.3261636958066807,0.8456766499410605,0.1701562960778531,0.2459452757137055,0.29082661290322576
frozenset({'T恤'}),frozenset({'袜子'}),0.06009,0.06044,0.01773,0.2950574138791812,4.881823525466268,1.0,0.0140981604,1.3328177620396602,0.8459943090277877,0.17247081712062257,0.2497098789637503,0.2942030947622246
frozenset({'袜子'}),frozenset({'T恤'}),0.06044,0.06009,0.01773,0.293348775645268,4.881823525466268,1.0,0.0140981604,1.330090386326387,0.846309454423675,0.17247081712062257,0.248171394756166,0.2942030947622246
frozenset({'果汁'}),frozenset({'速食面'}),0.05967,0.05888,0.01715,0.2874141109435227,4.8813537864049374,1.0,0.013636630399999999,1.3207109689557854,0.8455954811968344,0.16913214990138065,0.24283206280126096,0.2893422456891527
