antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'速食面'}),frozenset({'果汁'}),0.05888,0.05967,0.01715,0.2912703804347826,4.881353786404937,1.0,0.013636630399999999,1.3267824203211118,0.8448856669009469,0.16913214990138065,0.24629691750213498,0.2893422456891527
frozenset({'马克杯'}),frozenset({'床单'}),0.05989,0.06073,0.01775,0.2963766905994323,4.880235313674169,1.0,0.014112880299999998,1.3349046108210727,0.8457434213946495,0.17254787595994944,0.25088280324021023,0.2943269917676891
frozenset({'床单'}),frozenset({'马克杯'}),0.06073,0.05989,0.01775,0.29227729293594595,4.880235313674168,1.0,0.014112880299999998,1.3283592438343415,0.8464997794961235,0.17254787595994944,0.24719159772361315,0.2943269917676891
frozenset({'相机'}),frozenset({'耳机'}),0.05941,0.0595,0.01725,0.2903551590641307,4.8799186397332885,1.0,0.013715105000000002,1.325310839658444,0.8452976862656818,0.16968325791855207,0.24546003090285026,0.2901355627253427
frozenset({'耳机'}),frozenset({'相机'}),0.0595,0.05941,0.01725,0.28991596638655465,4.8799186397332885,1.0,0.013715105000000002,1.3246178698224853,0.845378575996425,0.16968325791855207,0.24506529559803383,0.2901355627253427
frozenset({'外套'}),frozenset({'内衣'}),0.05958,0.05904,0.01716,0.2880161127895267,4.878321693589545,1.0,0.013642396800000001,1.3216029420084865,0.8453791588135817,0.16913069189828506,0.24334308874928445,0.2893332596467959
frozenset({'内衣'}),frozenset({'外套'}),0.05904,0.05958,0.01716,0.29065040650406504,4.878321693589544,1.0,0.013642396800000001,1.3257496848137535,0.844894010937201,0.16913069189828506,0.24570979615923208,0.2893332596467959
frozenset({'智能手表'}),frozenset({'笔记本电脑'}),0.05992,0.05902,0.01725,0.2878838451268358,4.877733736476377,1.0,0.0137135216,1.321385554253574,0.845658624181229,0.16963319893794868,0.24321860733154346,0.29007882530825013
frozenset({'笔记本电脑'}),frozenset({'智能手表'}),0.05902,0.05992,0.01725,0.29227380548966453,4.877733736476377,1.0,0.0137135216,1.3283103088340915,0.8448497942786136,0.16963319893794868,0.24716386423460188,0.29007882530825013
frozenset({'饼干'}),frozenset({'面包'}),0.05936,0.05952,0.01723,0.2902628032345013,4.876727204880734,1.0,0.013696892799999999,1.3251102017564682,0.8451101863988183,0.16950319724545004,0.24534578431705226,0.2898726650581108
frozenset({'面包'}),frozenset({'饼干'}),0.05952,0.05936,0.01723,0.2894825268817204,4.8767272048807335,1.0,0.013696892799999999,1.3238801797115156,0.845253961524099,0.16950319724545004,0.24464463225221167,0.2898726650581108
frozenset({'充电器'}),frozenset({'音箱'}),0.05913,0.0601,0.01733,0.29308303737527486,4.876589640187602,1.0,0.013776287000000002,1.3295762440191388,0.8448974473423699,0.1700686947988224,0.247880665363629,0.2907178913997839
frozenset({'音箱'}),frozenset({'充电器'}),0.0601,0.05913,0.01733,0.28835274542429284,4.876589640187601,1.0,0.013776287000000002,1.3221016366612113,0.845769402363034,0.1700686947988224,0.24362849854314925,0.2907178913997839
frozenset({'T恤'}),frozenset({'毛衣'}),0.06009,0.06024,0.01765,0.29372607755034114,4.875930902230098,1.0,0.0140301784,1.330588557964185,0.8457309290326545,0.17189326061550447,0.2484528789801025,0.29336038273267384
frozenset({'毛衣'}),frozenset({'T恤'}),0.06024,0.06009,0.01765,0.2929946879150066,4.875930902230098,1.0,0.0140301784,1.3294242404320262,0.8458659205617202,0.17189326061550447,0.24779466961199115,0.29336038273267384
frozenset({'袜子'}),frozenset({'牛仔裤'}),0.06044,0.06144,0.0181,0.299470549305096,4.874195138429297,1.0,0.014386566400000002,1.3397866414737836,0.8459682432755052,0.17440740026980153,0.25361250139053015,0.29703345173588136
frozenset({'牛仔裤'}),frozenset({'袜子'}),0.06144,0.06044,0.0181,0.2945963541666667,4.874195138429297,1.0,0.014386566400000002,1.3319466174434702,0.8468695902786543,0.17440740026980153,0.2492191602097436,0.29703345173588136
frozenset({'T恤'}),frozenset({'外套'}),0.06009,0.05958,0.01745,0.290397736728241,4.874080844717035,1.0,0.0138698378,1.3252776219512197,0.845648106465354,0.1707102328311485,0.24544111857280895,0.2916406273436438
frozenset({'外套'}),frozenset({'T恤'}),0.05958,0.06009,0.01745,0.29288351795904666,4.874080844717035,1.0,0.0138698378,1.3292152338001424,0.8451895022945609,0.1707102328311485,0.24767639237697933,0.2916406273436438
frozenset({'游戏机'}),frozenset({'充电器'}),0.06047,0.05913,0.01742,0.28807673226393254,4.871921736241037,1.0,0.0138444089,1.3215890569105693,0.8458933585316244,0.17048346055979643,0.24333513903507661,0.29134091982721405
frozenset({'充电器'}),frozenset({'游戏机'}),0.05913,0.06047,0.01742,0.29460510739049556,4.871921736241037,1.0,0.0138444089,1.3319206161591945,0.8446886255712448,0.17048346055979643,0.24920450373111616,0.29134091982721405
frozenset({'衬衫'}),frozenset({'牛仔裤'}),0.06118,0.06144,0.01831,0.2992808107224583,4.871106945352512,1.0,0.0145511008,1.3394238581758804,0.8464965101211043,0.17553446457674238,0.25341034214377167,0.2986475668195625
frozenset({'牛仔裤'}),frozenset({'衬衫'}),0.06144,0.06118,0.01831,0.29801432291666663,4.871106945352511,1.0,0.0145511008,1.3373777138882448,0.8467310066824658,0.17553446457674238,0.25226808431506215,0.2986475668195625
frozenset({'口红'}),frozenset({'洗面奶'}),0.06037,0.06004,0.01765,0.292363756832864,4.869482958575349,1.0,0.014025385199999999,1.3283095786516854,0.8456939306982355,0.17175943947061112,0.24716345039455292,0.2931672215210289
frozenset({'洗面奶'}),frozenset({'口红'}),0.06004,0.06037,0.01765,0.29397068620919387,4.869482958575349,1.0,0.014025385199999999,1.3308654210898796,0.8453970255138336,0.17175943947061112,0.24860922513031072,0.2931672215210289
frozenset({'零食'}),frozenset({'巧克力'}),0.06006,0.05957,0.01742,0.29004329004329005,4.86894896832785,1.0,0.013842225800000002,1.3246300609756099,0.8453910522710405,0.1704334213873398,0.24507224359419633,0.2912361825405304
frozenset({'巧克力'}),frozenset({'零食'}),0.05957,0.06006,0.01742,0.2924290750377707,4.86894896832785,1.0,0.013842225800000002,1.3284039335705813,0.8449505711979007,0.1704334213873398,0.24721692346082805,0.2912361825405304
frozenset({'马克杯'}),frozenset({'枕头'}),0.05989,0.0595,0.01735,0.2896977792619803,4.868870239697149,1.0,0.013786545,1.3240842736248237,0.845234647720573,0.17003136025088203,0.24476106247951124,0.29064720895872126
frozenset({'枕头'}),frozenset({'马克杯'}),0.0595,0.05989,0.01735,0.2915966386554622,4.868870239697149,1.0,0.013786545,1.3270829181494663,0.844884151694405,0.17003136025088203,0.24646758215045284,0.29064720895872126
frozenset({'面膜'}),frozenset({'眼影'}),0.0611,0.06007,0.01787,0.29247135842880523,4.8688423244349135,1.0,0.014199723000000001,1.3284691880638446,0.8463226830287477,0.1729912875121007,0.24725390021470237,0.29497881222588923
frozenset({'眼影'}),frozenset({'面膜'}),0.06007,0.0611,0.01787,0.29748626602297323,4.8688423244349135,1.0,0.014199723000000001,1.336486327014218,0.845395260387147,0.1729912875121007,0.25176937482476647,0.29497881222588923
frozenset({'连衣裙'}),frozenset({'袜子'}),0.0609,0.06044,0.01792,0.29425287356321833,4.868512137048616,1.0,0.014239203999999998,1.3312983713355049,0.8461276088808433,0.17327402823438404,0.24885358419176887,0.29537263135473957
frozenset({'袜子'}),frozenset({'连衣裙'}),0.06044,0.0609,0.01792,0.29649238914626075,4.868512137048616,1.0,0.014239203999999998,1.3348825023518345,0.8457133525267148,0.17327402823438404,0.2508703962796941,0.29537263135473957
frozenset({'面包'}),frozenset({'水果'}),0.05952,0.0596,0.01727,0.2901545698924731,4.8683652666522335,1.0,0.013722608,1.3247954556213017,0.8448794667405357,0.16956308296514483,0.24516649286736827,0.289959835281807
frozenset({'水果'}),frozenset({'面包'}),0.0596,0.05952,0.01727,0.289765100671141,4.8683652666522335,1.0,0.013722608,1.3241816206000474,0.8449513407913005,0.16956308296514483,0.24481658373505122,0.289959835281807
frozenset({'马克杯'}),frozenset({'毛巾'}),0.05989,0.05985,0.01745,0.2913675070963433,4.868295857917182,1.0,0.0138655835,1.3267102615457116,0.8452088716436554,0.17059341089060515,0.24625592415714861,0.29146487301350166
frozenset({'毛巾'}),frozenset({'马克杯'}),0.05985,0.05989,0.01745,0.29156223893065997,4.868295857917181,1.0,0.0138655835,1.327018478773585,0.8451729110470849,0.17059341089060515,0.24643099098048096,0.29146487301350166
frozenset({'游戏机'}),frozenset({'音箱'}),0.06047,0.0601,0.01769,0.292541756242765,4.867583298548503,1.0,0.014055753,1.3285589761570826,0.8456986392237529,0.17194790046656297,0.24730477310646348,0.2934422591529965
frozenset({'音箱'}),frozenset({'游戏机'}),0.0601,0.06047,0.01769,0.29434276206322796,4.867583298548502,1.0,0.014055753,1.3314254421127092,0.8453657224278035,0.17194790046656297,0.24892527334223277,0.2934422591529965
frozenset({'面膜'}),frozenset({'粉底液'}),0.0611,0.05925,0.01762,0.288379705400982,4.867168023645267,1.0,0.013999825,1.321983095676173,0.8462474320602913,0.17151757032999124,0.2435606754195929,0.2928818358228539
frozenset({'粉底液'}),frozenset({'面膜'}),0.05925,0.0611,0.01762,0.29738396624472574,4.867168023645266,1.0,0.013999825,1.336291736728321,0.8445832728795191,0.17151757032999124,0.2516604177705035,0.2928818358228539
frozenset({'智能手表'}),frozenset({'耳机'}),0.05992,0.0595,0.01735,0.28955273698264355,4.866432554330144,1.0,0.01378476,1.3238139534883722,0.845152181542217,0.16998138532379742,0.24460684421333712,0.2905746878190529
frozenset({'耳机'}),frozenset({'智能手表'}),0.0595,0.05992,0.01735,0.2915966386554622,4.866432554330143,1.0,0.01378476,1.327040569395018,0.8447747611102685,0.16998138532379742,0.24644353529004148,0.2905746878190529
frozenset({'衬衫'}),frozenset({'毛衣'}),0.06118,0.06024,0.01793,0.29306963059823476,4.865033708470032,1.0,0.014244516800000002,1.329352989595376,0.8462235341815152,0.17325345444004253,0.24775435281160588,0.2953561964412157
frozenset({'毛衣'}),frozenset({'衬衫'}),0.06024,0.06118,0.01793,0.29764276228419656,4.865033708470032,1.0,0.014244516800000002,1.3366702150791776,0.8453770945350835,0.17325345444004253,0.2518723102236814,0.2953561964412157
frozenset({'零食'}),frozenset({'糖果'}),0.06006,0.05952,0.01739,0.2895437895437895,4.8646470017437755,1.0,0.013815228799999999,1.3237691305366768,0.845197819693702,0.17017320677169975,0.2445812665275067,0.2908572442342603
frozenset({'糖果'}),frozenset({'零食'}),0.05952,0.06006,0.01739,0.29217069892473113,4.864647001743775,1.0,0.013815228799999999,1.327919031568953,0.844712528329043,0.17017320677169975,0.24694203770956777,0.2908572442342603
frozenset({'电视'}),frozenset({'相机'}),0.06,0.05941,0.01733,0.2888333333333334,4.861695561914382,1.0,0.013765400000000002,1.3226013592688073,0.8450111109746965,0.1697688087774295,0.24391428075286084,0.2902675335240981
frozenset({'相机'}),frozenset({'电视'}),0.05941,0.06,0.01733,0.29170173371486285,4.861695561914381,1.0,0.013765400000000002,1.327124524714829,0.8444810643492007,0.1697688087774295,0.24649120607964134,0.2902675335240981
frozenset({'果汁'}),frozenset({'零食'}),0.05967,0.06006,0.01742,0.2919389978213508,4.860789174514665,1.0,0.0138362198,1.3274844923076923,0.8446737736244071,0.17026683608640408,0.246695531439614,0.2909911439323204
frozenset({'零食'}),frozenset({'果汁'}),0.06006,0.05967,0.01742,0.29004329004329005,4.8607891745146645,1.0,0.0138362198,1.3244892073170733,0.8450242457521105,0.17026683608640408,0.24499196031530426,0.2909911439323204
frozenset({'洗发水'}),frozenset({'面膜'}),0.06028,0.0611,0.0179,0.29694757796947574,4.860025826014333,1.0,0.014216891999999998,1.335462293534686,0.8451876905209135,0.17298028604561266,0.25119563102511,0.29495496738080984
frozenset({'面膜'}),frozenset({'洗发水'}),0.0611,0.06028,0.0179,0.292962356792144,4.860025826014333,1.0,0.014216891999999998,1.3290947222222222,0.8459258457091414,0.17298028604561266,0.24760817774671603,0.29495496738080984
frozenset({'内衣'}),frozenset({'毛衣'}),0.05904,0.06024,0.01728,0.2926829268292683,4.858614323195025,1.0,0.0137234304,1.3286262068965518,0.8440103723856487,0.16941176470588237,0.24734286076154363,0.2897677582353513
frozenset({'毛衣'}),frozenset({'内衣'}),0.06024,0.05904,0.01728,0.28685258964143423,4.858614323195024,1.0,0.0137234304,1.3194467039106146,0.8450881076019409,0.16941176470588237,0.24210656100305455,0.2897677582353513
frozenset({'果汁'}),frozenset({'肉类'}),0.05967,0.06003,0.0174,0.2916038210155857,4.857634866160015,1.0,0.013818009899999999,1.3268987437899218,0.8445317069539418,0.17008797653958943,0.24636299138864612,0.2907294467396769
frozenset({'肉类'}),frozenset({'果汁'}),0.06003,0.05967,0.0174,0.28985507246376807,4.857634866160015,1.0,0.013818009899999999,1.324138163265306,0.8448551549517538,0.17008797653958943,0.2447917991170845,0.2907294467396769
frozenset({'充电器'}),frozenset({'耳机'}),0.05913,0.0595,0.01709,0.28902418400135294,4.857549310947109,1.0,0.013571765000000001,1.322829804947669,0.8440431453818658,0.16830805593854642,0.2440448527393439,0.28812553737882773
frozenset({'耳机'}),frozenset({'充电器'}),0.0595,0.05913,0.01709,0.28722689075630253,4.857549310947109,1.0,0.013571765000000001,1.320013322329639,0.8443751985065773,0.16830805593854642,0.24243188831220308,0.28812553737882773
frozenset({'香水'}),frozenset({'指甲油'}),0.05909,0.06015,0.01726,0.2920968014892537,4.856139675631815,1.0,0.013705736500000001,1.3276532751613674,0.8439437521918729,0.16924887232790745,0.24679129806804673,0.28952304746116886
frozenset({'指甲油'}),frozenset({'香水'}),0.06015,0.05909,0.01726,0.28694929343308395,4.856139675631815,1.0,0.013705736500000001,1.3195555257635814,0.8448955853326119,0.16924887232790745,0.24216906338872363,0.28952304746116886
frozenset({'饼干'}),frozenset({'水果'}),0.05936,0.0596,0.01717,0.28925202156334234,4.853221838311113,1.0,0.013632144,1.3231131547760133,0.8440543783223763,0.16868061695647904,0.24420674347441765,0.288669634942745
frozenset({'水果'}),frozenset({'饼干'}),0.0596,0.05936,0.01717,0.28808724832214766,4.8532218383111125,1.0,0.013632144,1.3212855055385342,0.8442697899034028,0.16868061695647904,0.24316130328515442,0.288669634942745
frozenset({'面膜'}),frozenset({'口红'}),0.0611,0.06037,0.0179,0.292962356792144,4.852780466989299,1.0,0.014211393,1.3289674305555554,0.8455986471747814,0.17282997006855266,0.24753611186546193,0.2947336216625951
frozenset({'口红'}),frozenset({'面膜'}),0.06037,0.0611,0.0179,0.2965048865330462,4.852780466989299,1.0,0.014211393,1.3346219213562514,0.8449417002781969,0.17282997006855266,0.2507241309330559,0.2947336216625951
frozenset({'餐具'}),frozenset({'灯具'}),0.05942,0.05925,0.01708,0.287445304611242,4.8513975461813,1.0,0.013559365000000002,1.3202495276334434,0.8440258447339011,0.1681267841322965,0.2425674245136774,0.28785767340266744
frozenset({'灯具'}),frozenset({'餐具'}),0.05925,0.05942,0.01708,0.28827004219409286,4.8513975461813,1.0,0.013559365000000002,1.3215405501541382,0.8438733234544914,0.1681267841322965,0.24330736587434654,0.28785767340266744
frozenset({'防晒霜'}),frozenset({'指甲油'}),0.06131,0.06015,0.01789,0.2917957918773446,4.851135359556851,1.0,0.0142022035,1.327088979732842,0.845713375718159,0.17273341701264844,0.24647102396908507,0.2946094503858876
frozenset({'指甲油'}),frozenset({'防晒霜'}),0.06015,0.06131,0.01789,0.2974231088944306,4.851135359556851,1.0,0.0142022035,1.336067285849503,0.8446695628588379,0.17273341701264844,0.25153470143969847,0.2946094503858876
frozenset({'眼影'}),frozenset({'口红'}),0.06007,0.06037,0.01758,0.29265856500749127,4.8477483022609125,1.0,0.013953574099999998,1.3283966603906803,0.8444444408133557,0.17091191911335796,0.2472128018555083,0.2919314027621521
frozenset({'口红'}),frozenset({'眼影'}),0.06037,0.06007,0.01758,0.291204240516813,4.8477483022609125,1.0,0.013953574099999998,1.3260942767001636,0.8447140504812504,0.17091191911335796,0.24590580204569804,0.2919314027621521
frozenset({'音箱'}),frozenset({'笔记本电脑'}),0.0601,0.05902,0.01718,0.2858569051580699,4.8433904635389675,1.0,0.013632898000000001,1.3176350885368129,0.8442739245660716,0.16853050814204434,0.24106453395191169,0.28847233600838096
frozenset({'笔记本电脑'}),frozenset({'音箱'}),0.05902,0.0601,0.01718,0.291087766858692,4.8433904635389675,1.0,0.013632898000000001,1.3258340822179733,0.8433049179575026,0.16853050814204434,0.2457578113189616,0.28847233600838096
frozenset({'面包'}),frozenset({'速食面'}),0.05952,0.05888,0.01695,0.28477822580645157,4.836586715462833,1.0,0.0134454624,1.3158436081747706,0.8434444320655693,0.1670773780187284,0.24003126679536255,0.2863259335553997
frozenset({'速食面'}),frozenset({'面包'}),0.05888,0.05952,0.01695,0.28787364130434784,4.836586715462833,1.0,0.0134454624,1.320664497972812,0.842870855437167,0.1670773780187284,0.24280541989659304,0.2863259335553997
frozenset({'耳机'}),frozenset({'音箱'}),0.0595,0.0601,0.01729,0.29058823529411765,4.835078790251542,1.0,0.01371405,1.3249004975124377,0.8433579347706771,0.16899618805590852,0.24522633822121254,0.28913771165704216
frozenset({'音箱'}),frozenset({'耳机'}),0.0601,0.0595,0.01729,0.28768718801996673,4.835078790251542,1.0,0.01371405,1.3203468815697268,0.8438963056195573,0.16899618805590852,0.24262327274850265,0.28913771165704216
frozenset({'糖果'}),frozenset({'水果'}),0.05952,0.0596,0.01715,0.288138440860215,4.834537598325755,1.0,0.013602607999999999,1.3210433797498229,0.8433512519380961,0.16818672158477982,0.2430225870482933,0.287945059356282
frozenset({'水果'}),frozenset({'糖果'}),0.0596,0.05952,0.01715,0.28775167785234895,4.834537598325755,1.0,0.013602607999999999,1.320438351001178,0.8434229959833481,0.16818672158477982,0.24267573776406615,0.287945059356282
frozenset({'防晒霜'}),frozenset({'粉底液'}),0.06131,0.05925,0.01755,0.2862502038819116,4.831227069736904,1.0,0.013917382499999999,1.318038905393053,0.8448084541896129,0.1703718085622755,0.24129705435228443,0.2912263677637406
frozenset({'粉底液'}),frozenset({'防晒霜'}),0.05925,0.06131,0.01755,0.29620253164556964,4.831227069736904,1.0,0.013917382499999999,1.333750179856115,0.8429585414437926,0.1703718085622755,0.25023440288654364,0.2912263677637406
frozenset({'零食'}),frozenset({'速食面'}),0.06006,0.05888,0.01708,0.2843822843822844,4.829862166818689,1.0,0.013543667200000001,1.3151155700325732,0.8436227355984007,0.16768113096406834,0.23961055378940457,0.28723190306070745
frozenset({'速食面'}),frozenset({'零食'}),0.05888,0.06006,0.01708,0.29008152173913043,4.829862166818688,1.0,0.013543667200000001,1.3240111770334928,0.842564980128316,0.16768113096406834,0.24471936691611212,0.28723190306070745
frozenset({'护肤霜'}),frozenset({'香水'}),0.06078,0.05909,0.01733,0.2851266864100033,4.825295082247476,1.0,0.013738509800000001,1.316191249712313,0.8440608038888711,0.16900721669592356,0.24023199499421127,0.28920406075450245
frozenset({'香水'}),frozenset({'护肤霜'}),0.05909,0.06078,0.01733,0.29328143509900156,4.825295082247475,1.0,0.013738509800000001,1.3289873036398467,0.8425447579773894,0.16900721669592356,0.24754736387534504,0.28920406075450245
frozenset({'窗帘'}),frozenset({'毛巾'}),0.06061,0.05985,0.01748,0.2884012539184953,4.818734401311534,1.0,0.0138524915,1.3211799559471364,0.8436076926886412,0.16974169741697415,0.2431008391410895,0.2902323729909937
frozenset({'毛巾'}),frozenset({'窗帘'}),0.05985,0.06061,0.01748,0.292063492063492,4.818734401311533,1.0,0.0138524915,1.3269410313901344,0.8429257357174733,0.16974169741697415,0.24638700865826976,0.2902323729909937
frozenset({'指甲油'}),frozenset({'洗面奶'}),0.06015,0.06004,0.01739,0.28911055694098087,4.81529908296104,1.0,0.013778593999999998,1.3222309167446211,0.8430372715257469,0.1691634241245136,0.24370245216922087,0.2893753983905437
frozenset({'洗面奶'}),frozenset({'指甲油'}),0.06004,0.06015,0.01739,0.28964023984010656,4.81529908296104,1.0,0.013778593999999998,1.3230619929660021,0.8429386140298238,0.1691634241245136,0.24417751751886638,0.2893753983905437
frozenset({'洗发水'}),frozenset({'粉底液'}),0.06028,0.05925,0.01719,0.2851692103516921,4.812982453193117,1.0,0.013618410000000001,1.3160457182640983,0.8430475261689105,0.16796951338675006,0.24014797805122737,0.2876478963150866
frozenset({'粉底液'}),frozenset({'洗发水'}),0.05925,0.06028,0.01719,0.29012658227848104,4.812982453193116,1.0,0.013618410000000001,1.3237853067047076,0.8421244977852231,0.16796951338675006,0.2445904974657143,0.2876478963150866
frozenset({'电视'}),frozenset({'充电器'}),0.06,0.05913,0.01707,0.2845,4.811432437003213,1.0,0.013522199999999998,1.3149825296995108,0.842725199117526,0.16725455614344503,0.23953362313603363,0.28659297311009635
frozenset({'充电器'}),frozenset({'电视'}),0.05913,0.06,0.01707,0.2886859462201928,4.811432437003213,1.0,0.013522199999999998,1.3214978601997145,0.8419459512690112,0.16725455614344503,0.2432829215108434,0.28659297311009635
frozenset({'手机'}),frozenset({'电视'}),0.0598,0.06,0.01724,0.2882943143812709,4.804905239687849,1.0,0.013652,1.320770676691729,0.8422456395958602,0.16809672386895477,0.24286629189496906,0.28781382385730214
frozenset({'电视'}),frozenset({'手机'}),0.06,0.0598,0.01724,0.28733333333333333,4.804905239687848,1.0,0.013652,1.3192703461178672,0.8424248407957744,0.16809672386895477,0.24200524711054386,0.28781382385730214
frozenset({'护肤霜'}),frozenset({'眼影'}),0.06078,0.06007,0.01754,0.2885817703191839,4.8040913986879294,1.0,0.0138889454,1.3212059528214617,0.8430869162715554,0.16978027296486303,0.24311573236218004,0.29028722276571817
frozenset({'眼影'}),frozenset({'护肤霜'}),0.06007,0.06078,0.01754,0.29199267521225236,4.8040913986879294,1.0,0.0138889454,1.326568196567129,0.8424500691546924,0.16978027296486303,0.24617520411857965,0.29028722276571817
frozenset({'羽绒服'}),frozenset({'连衣裙'}),0.05911,0.0609,0.01729,0.2925054982236508,4.803045947843199,1.0,0.013690200999999999,1.327360138689622,0.8415423539681591,0.16832165109034267,0.2466249581766061,0.28820677210033113
frozenset({'连衣裙'}),frozenset({'羽绒服'}),0.0609,0.05911,0.01729,0.28390804597701147,4.803045947843199,1.0,0.013690200999999999,1.3139234349919742,0.8431464012619541,0.16832165109034267,0.23892064532199458,0.28820677210033113
frozenset({'马克杯'}),frozenset({'灯具'}),0.05989,0.05925,0.01704,0.284521622975455,4.802052708446499,1.0,0.0134915175,1.3148545507584597,0.8421947663900883,0.16689520078354556,0.2394596045447303,0.2860582798421579
frozenset({'灯具'}),frozenset({'马克杯'}),0.05925,0.05989,0.01704,0.28759493670886077,4.802052708446499,1.0,0.0134915175,1.3196284648187635,0.8416218143300408,0.16689520078354556,0.24221095053649122,0.2860582798421579
frozenset({'防晒霜'}),frozenset({'洗面奶'}),0.06131,0.06004,0.01767,0.2882074702332409,4.800257665443719,1.0,0.013988947600000001,1.3205533363886344,0.8433858350066216,0.17042824074074076,0.24274168074518157,0.29125563385079767
frozenset({'洗面奶'}),frozenset({'防晒霜'}),0.06004,0.06131,0.01767,0.29430379746835444,4.800257665443719,1.0,0.013988947600000001,1.3301616143497759,0.8422463184203217,0.17042824074074076,0.24821165397346776,0.29125563385079767
frozenset({'餐具'}),frozenset({'地毯'}),0.05942,0.05887,0.01678,0.28239649949511947,4.796950900205869,1.0,0.0132819446,1.3114902579737335,0.8415384583412396,0.1653039109447345,0.2375086327023041,0.2837156609926761
frozenset({'地毯'}),frozenset({'餐具'}),0.05887,0.05942,0.01678,0.2850348224902327,4.796950900205869,1.0,0.0132819446,1.3155605749584223,0.8410466600221044,0.1653039109447345,0.2398677650919993,0.2837156609926761
frozenset({'外套'}),frozenset({'毛衣'}),0.05958,0.06024,0.0172,0.2886874790198053,4.792288828350022,1.0,0.013610900799999999,1.3211633034450212,0.8414659852623987,0.1676086532839602,0.24309129886333242,0.2871060237064498
frozenset({'毛衣'}),frozenset({'外套'}),0.06024,0.05958,0.0172,0.28552456839309426,4.792288828350021,1.0,0.013610900799999999,1.3162384014869888,0.8420569526905435,0.1676086532839602,0.24025921225951624,0.2871060237064498
frozenset({'洗发水'}),frozenset({'眼影'}),0.06028,0.06007,0.01734,0.287657597876576,4.78870647372359,1.0,0.0137189804,1.3194918584070798,0.841926680557771,0.16833317153674404,0.24213249696953604,0.288160412056317
frozenset({'眼影'}),frozenset({'洗发水'}),0.06007,0.06028,0.01734,0.28866322623605795,4.788706473723589,1.0,0.0137189804,1.3210620266791482,0.8417385765469222,0.16833317153674404,0.24303327186402113,0.288160412056317
frozenset({'肉类'}),frozenset({'巧克力'}),0.06003,0.05957,0.01704,0.28385807096451776,4.7651178607439615,1.0,0.013464012899999999,1.3131894138171667,0.8406030002156197,0.16614664586583464,0.23849523193062508,0.28495404807248886
frozenset({'巧克力'}),frozenset({'肉类'}),0.05957,0.06003,0.01704,0.28605002518045997,4.765117860743961,1.0,0.013464012899999999,1.316576837526452,0.8401918293894027,0.16614664586583464,0.24045450937844823,0.28495404807248886
frozenset({'T恤'}),frozenset({'羽绒服'}),0.06009,0.05911,0.0169,0.28124479946746545,4.7579901787762715,1.0,0.013348080099999998,1.3090548761287333,0.8403221849454425,0.1652003910068426,0.23609008435360718,0.2835762146550658
frozenset({'羽绒服'}),frozenset({'T恤'}),0.05911,0.06009,0.0169,0.28590762984266616,4.7579901787762715,1.0,0.013348080099999998,1.316230279554608,0.8394469330655773,0.1652003910068426,0.24025452420196206,0.2835762146550658
